"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"559","RT @nytopinion: We already have one nuclear crisis with North Korea. We donâ€™t need a second one with Iran. https://t.co/AVkUZ0FmH5",FALSE,0,NA,2017-09-22 00:55:33,FALSE,NA,"911031176034258944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","st_h_n_",63,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/745051643947868160/vYSVAl4N_normal.jpg"
"560","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:55:32,FALSE,NA,"911031173098467329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElizabethCCCI",191,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/898223438329991169/5vjUZ8Kg_normal.jpg"
"561","RT @PapistPoet: ""It will be a time of darkness and the Church will witness a frightful crisis."" - Our Lady of La Salette",FALSE,0,NA,2017-09-22 00:55:32,FALSE,NA,"911031171273904128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TatyanaTalamas",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/649777150120316928/2JUeLNhn_normal.jpg"
"562","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 00:55:30,FALSE,NA,"911031164198162432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grrldynamite",7499,TRUE,FALSE,NA,NA,"forrestnympho.tumblr.com","en","http://pbs.twimg.com/profile_images/908404665531949057/QfraTTsI_normal.jpg"
"563","@AmyMek The Lutherans brought the migrants to Germany, Finland and Sweden. The Lutheran, Refugee Crisis Instigator;â€¦ https://t.co/IpP6jZUyhw",FALSE,0,"AmyMek",2017-09-22 00:55:27,TRUE,"910979109043523585","911031154001813504","954124423","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leyden28",0,FALSE,FALSE,NA,NA,"Ohio, (and Queens, NY) USA ","en","http://pbs.twimg.com/profile_images/378800000254347444/a73aee9be0258fc2e93e8ae382f4506e_normal.jpeg"
"564","RT @GRPress: ArtPrize sculpture highlights Flint water crisis, racism https://t.co/aBghKbLWPW",FALSE,0,NA,2017-09-22 00:55:26,FALSE,NA,"911031148385591296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chibisilverwing",6,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2601858205/evxe6ariz8ihdk7w193j_normal.gif"
"565","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 00:55:21,FALSE,NA,"911031127888056320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","breadandbudgets",1480,TRUE,FALSE,NA,NA,"Red State, USA","en","http://pbs.twimg.com/profile_images/839542559231918085/uTBWMccF_normal.jpg"
"566","RT @NatCounterPunch: Single Payer is not only feasible, it's the least expensive, most straightforward solution to our heath care crisis. hâ€¦",FALSE,0,NA,2017-09-22 00:55:19,FALSE,NA,"911031117880291329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RainyAmazement",127,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/873222117625446400/NcVUIX-e_normal.jpg"
"567","RT @indiatvnews: Call on @UN and international community to take immediate &amp; effective measures for a permanent solution to this crisis: B'â€¦",FALSE,0,NA,2017-09-22 00:55:17,FALSE,NA,"911031108657020928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deeppy",1,TRUE,FALSE,NA,NA,"Mumbai","en","http://pbs.twimg.com/profile_images/409328568/images_normal.jpg"
"568","RT @RealJamesWoods: ""The kind of crisis we now face with North Korea"" is the result of another ""diplomacy"" disaster like this one. #Iran htâ€¦",FALSE,0,NA,2017-09-22 00:55:16,FALSE,NA,"911031107444977664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkkirkpat",602,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"569","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:55:16,FALSE,NA,"911031106211864576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Antler776",191,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/770622950529642496/8IKmKByH_normal.jpg"
"570","RT @jooblee: 1/ Did you know, if you text 741741 in the US when you are feeling depressed, anxious, or suicidal, a crisis worker will textâ€¦",FALSE,0,NA,2017-09-22 00:55:15,FALSE,NA,"911031103380652032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jooblee",11,TRUE,FALSE,NA,NA,"PA, USA","en","http://pbs.twimg.com/profile_images/906156246264418304/tjLJ1SP7_normal.jpg"
"571","RT @PixelProject: Call 1800 774 5935 to speak to an AWARE (Singapore) https://t.co/05dnxgo7vA helpliner - open to all women with crisis ofâ€¦",FALSE,0,NA,2017-09-22 00:55:14,FALSE,NA,"911031097726603264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1Biganimal",2,TRUE,FALSE,NA,NA,"Orange County, Ca","en","http://pbs.twimg.com/profile_images/797334415210745856/Xix1Nl9u_normal.jpg"
"572","RT @Maryamhasnaa: When you fall so deeply asleep in earthly affairs that you forget your souls purpose your higher self will often orchestrâ€¦",FALSE,0,NA,2017-09-22 00:55:13,FALSE,NA,"911031095398948864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilyIvyMFC",25,TRUE,FALSE,NA,NA,"Inquire: misslilyivy@gmail.com","en","http://pbs.twimg.com/profile_images/906658361759944704/VfvarqV5_normal.jpg"
"573","RT @RaiseUpfor15: We're de-evolving as a society. We do not have to. It's up to us all to fight for justice. https://t.co/Yl1wFVWkZ6 #Fightâ€¦",FALSE,0,NA,2017-09-22 00:55:12,FALSE,NA,"911031090785202177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billm9",4,TRUE,FALSE,NA,NA,"Singapore ","en","http://pbs.twimg.com/profile_images/873885401517314048/aVmJMqhf_normal.jpg"
"574","Great night listening to @stephanjbauman share thoughts &amp; stories on the global refugee crisisâ€¦ https://t.co/90lhMtPoCU",FALSE,1,NA,2017-09-22 00:55:12,FALSE,NA,"911031090588061696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chiphuber",1,FALSE,FALSE,"-85.5679","42.91367","Grand Rapids, MI","en","http://pbs.twimg.com/profile_images/897242375457820672/U9WHXpZp_normal.jpg"
"575","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:55:12,FALSE,NA,"911031090323820544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZemAnahuac",5021,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/680595216277975040/TgL7cd7P_normal.jpg"
"576","RT @AndreaHorwath: We need a find &amp; fix it approach to the seniors care crisis, including an in-depth inquiry. If Wynne wonâ€™t do this, theâ€¦",FALSE,0,NA,2017-09-22 00:55:12,FALSE,NA,"911031089736581120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Presidentof101",19,TRUE,FALSE,NA,NA,"London Ontario","en","http://pbs.twimg.com/profile_images/878672414401589248/eGiGU7_f_normal.jpg"
"577","RT @DineshDSouza: Out of the 19C crisis of Marxism came two murderous forms of socialism: Leninist Bolshevism and Mussolini's Fascism httpsâ€¦",FALSE,0,NA,2017-09-22 00:55:11,FALSE,NA,"911031085999542273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colonel_Infidel",453,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/909443467616669696/1GSC4gCz_normal.jpg"
"578","RT @StateDept: Today, US announced more than $697 million in additional humanitarian assistance for the #Syria crisis. https://t.co/MH0cNMHâ€¦",FALSE,0,NA,2017-09-22 00:55:10,FALSE,NA,"911031083063562241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeminiAPatterso",70,TRUE,FALSE,NA,NA,"Montgomery Village, MD","en","http://pbs.twimg.com/profile_images/801920968692301824/Y2vsXLai_normal.jpg"
"579","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:55:10,FALSE,NA,"911031082824413184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jaiiirk",5021,TRUE,FALSE,NA,NA,"Idris","es","http://pbs.twimg.com/profile_images/3399190045/4051b5cf074327f286ef6d6517df9051_normal.jpeg"
"580","RT @splcenter: Intimidating a family in their moment of crisis does not make our country safer.  https://t.co/Q0OqW7d9Ft",FALSE,0,NA,2017-09-22 00:55:09,FALSE,NA,"911031078613340160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obscuresoul13",234,TRUE,FALSE,NA,NA,"Rio Grande Valley, Texas","en","http://pbs.twimg.com/profile_images/1279554348/polar_bear_cub_wallpaper-1024x768_normal.jpg"
"581","RT @Maryamhasnaa: When you fall so deeply asleep in earthly affairs that you forget your souls purpose your higher self will often orchestrâ€¦",FALSE,0,NA,2017-09-22 00:55:09,FALSE,NA,"911031075408838656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mindnevermatter",25,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/910613338723426304/Jutv2Mex_normal.jpg"
"582","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 00:55:08,FALSE,NA,"911031071944445952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flonkle",7499,TRUE,FALSE,NA,NA,"Colorado springs, Colorado","en","http://pbs.twimg.com/profile_images/886488618730180608/zy5sjW5j_normal.jpg"
"583","RT @DineshDSouza: Out of the 19C crisis of Marxism came two murderous forms of socialism: Leninist Bolshevism and Mussolini's Fascism httpsâ€¦",FALSE,0,NA,2017-09-22 00:55:08,FALSE,NA,"911031070669209600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcyWin4D",453,TRUE,FALSE,NA,NA,"TX ","en","http://pbs.twimg.com/profile_images/874427219988299776/QWdRepIP_normal.png"
"584","Increased #supply means people can have more things at lower prices #Funding #Startup #VC https://t.co/7UjxlS3IVX https://t.co/3rbQw5N0sW",FALSE,0,NA,2017-09-22 00:55:07,FALSE,NA,"911031069243187201",NA,"<a href=""http://www.dropial.com"" rel=""nofollow"">Dropial App</a>","arzillion",0,FALSE,FALSE,NA,NA,"Washington DC Metro Area","en","http://pbs.twimg.com/profile_images/678859022175371264/HOwswc1Y_normal.png"
"585","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:55:06,FALSE,NA,"911031062385524738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayBanks22",1800,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/906902576955838465/TvUDVBkp_normal.jpg"
"586","RT @Maryamhasnaa: When you fall so deeply asleep in earthly affairs that you forget your souls purpose your higher self will often orchestrâ€¦",FALSE,0,NA,2017-09-22 00:55:02,FALSE,NA,"911031045407035392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RienzoKennedy",25,TRUE,FALSE,NA,NA,"The Commonwealth","en","http://pbs.twimg.com/profile_images/908111244154073089/Y4Sqm3o2_normal.jpg"
"587","RT @PixelProject: Sexual Assault Centre Edmonton - 24 hr crisis line 780-423-4121 T.T.Y. line 780-420-1482 https://t.co/a42nW4aWHD",FALSE,0,NA,2017-09-22 00:55:01,FALSE,NA,"911031045214035969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1Biganimal",1,TRUE,FALSE,NA,NA,"Orange County, Ca","en","http://pbs.twimg.com/profile_images/797334415210745856/Xix1Nl9u_normal.jpg"
"588","RT @TheAtlantic: Southeast Asia's Rohingya refugee crisis reaches a terrible peak, via @TheAtlPhoto: https://t.co/ctnqJnk8KR https://t.co/jâ€¦",FALSE,0,NA,2017-09-22 00:54:57,FALSE,NA,"911031027505786880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NovemberWarmth",29,TRUE,FALSE,NA,NA,"City of Brotherly Love","en","http://pbs.twimg.com/profile_images/906871306691465216/UQXxgxtO_normal.jpg"
"589","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 00:54:56,FALSE,NA,"911031022355193857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RowanJ5",7499,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/772893284788277254/UWp7lL2Y_normal.jpg"
"590","RT @kailanthropie: I wrote about the Baltimore arts scene in crisis https://t.co/qZ0MlMgEgd",FALSE,0,NA,2017-09-22 00:54:55,FALSE,NA,"911031019511386112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gangslater",16,TRUE,FALSE,NA,NA,"Philadelphia, PA","en","http://pbs.twimg.com/profile_images/909512557790101504/Of7m6IML_normal.jpg"
"591","RT @politicususa: Dangerous Trump Plans To Pull Out Of Iran Deal And Create Second Nuclear Crisis via @politicususa https://t.co/jbRpV29Ccsâ€¦",FALSE,0,NA,2017-09-22 00:54:52,FALSE,NA,"911031005766733824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregPittman1957",77,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2786712650/7b7fe63c027c6c8337952407aadeaa6f_normal.jpeg"
"592","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 00:54:50,FALSE,NA,"911030998460239877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mantomendham",1480,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/843437075886170112/UAKsoekZ_normal.jpg"
"593","RT @joshjmac: Pope: clergy sexual abuse is ""grave problem"" in church and fact that many do not see the problem is also ""grave"" https://t.coâ€¦",FALSE,0,NA,2017-09-22 00:54:49,FALSE,NA,"911030994056052736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LyndsayFarlow",10,TRUE,FALSE,NA,NA,"31�25'S  152�25'E","en","http://pbs.twimg.com/profile_images/459886844260282370/P3CGBlWz_normal.jpeg"
"594","RT @maungmaungone20: Should #AungSanSuuKyi Be Blamed For #Rohingya Crisis?
https://t.co/gNa3nRT2m8",FALSE,0,NA,2017-09-22 00:54:49,FALSE,NA,"911030992738988033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhinMaungHtay18",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/903129934255685632/vlZcZRgN_normal.jpg"
"595","Do a Korean lesson or continue this existential crisis https://t.co/erA95nAOvl",FALSE,0,NA,2017-09-22 00:54:49,FALSE,NA,"911030992047083522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seokiesquared",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/909775163067166720/qz8b7Jcq_normal.jpg"
"596","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:54:49,FALSE,NA,"911030991900205057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dianuki",5021,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/894401597093969921/mU5xir16_normal.jpg"
"597","RT @PixelProject: #CANADA: A list of crisis hotlines for victims/survivors of #VAW according to province: https://t.co/vpfuFHFfka",FALSE,0,NA,2017-09-22 00:54:48,FALSE,NA,"911030990377705472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1Biganimal",1,TRUE,FALSE,NA,NA,"Orange County, Ca","en","http://pbs.twimg.com/profile_images/797334415210745856/Xix1Nl9u_normal.jpg"
"598","RT @tjhoransky: Touring is
12% wandering rest stops
17% fixing van &amp; tire shit
8% farts
36% looking for parking  
1% actual music  
26% exiâ€¦",FALSE,0,NA,2017-09-22 00:54:47,FALSE,NA,"911030985248124928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sierrabinondo",114,TRUE,FALSE,NA,NA,"NJ","en","http://pbs.twimg.com/profile_images/859892284409737218/bGO4LRqB_normal.jpg"
"599","@garywhitta @TimOfLegend @Fobwashed @VinnyCaravella iâ€™ve been messing around with RetroArch a bunch lately and wondâ€¦ https://t.co/z5lomAEyiT",FALSE,1,"garywhitta",2017-09-22 00:54:45,TRUE,"911030750887124992","911030976142176256","14563376","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","bradshoemaker",0,FALSE,FALSE,NA,NA,"San Francisco, CA","en","http://pbs.twimg.com/profile_images/815642552648929280/2aN6OzX6_normal.jpg"
"600","How to Handle a PR Crisis a Lot Better Than Equifax https://t.co/nMN6xvvbCW",FALSE,0,NA,2017-09-22 00:54:44,FALSE,NA,"911030973701279746",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","jd_abramson",0,FALSE,FALSE,NA,NA,"College Station, TX","en","http://pbs.twimg.com/profile_images/2160327330/Head_Shot_normal.jpg"
"601","Airport Division SAFD Crisis unit in Motion",FALSE,0,NA,2017-09-22 00:54:43,FALSE,NA,"911030966302511105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RobertTVillarr5",0,FALSE,FALSE,NA,NA,"San Antonio de Va Ljhgerro","en","http://pbs.twimg.com/profile_images/902766022960304128/37tyzNMs_normal.jpg"
